Age,Height,Weight,CH2O,FAF,TUE,Gender,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,SCC,CALC,MTRANS,obesity_level
25,1.825449,120.980508,3.0,1.097905,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.84,90.0,3.0,3.0,0.0,Male,1,0,3,3,Sometimes,0,0,None,Bike,4
21,1.7,66.5,2.0,3.0,0.0,Male,1,1,2,3,Always,0,0,None,Public_Transportation,1
25,1.6,58.0,2.0,0.0,2.0,Female,1,0,3,3,Frequently,0,0,Sometimes,Walking,2
24,1.773664,116.348722,2.069257,0.248034,1.74288,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
22,1.814696,87.678817,1.622638,2.0,1.36595,Male,1,1,3,2,Sometimes,0,0,Sometimes,Public_Transportation,2
24,1.76569,112.254278,2.174248,1.866839,0.0,Male,1,1,1,3,Sometimes,0,0,None,Automobile,5
25,1.666194,104.758713,1.436616,0.24629,0.723154,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.780089,117.792268,2.024035,1.210736,0.974939,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.7,75.0,3.0,1.0,1.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
29,1.787195,112.089022,2.020424,0.0,0.028583,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
31,1.673352,90.0,1.337378,1.977918,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,4
25,1.535618,63.853921,2.497065,0.0,0.8324,Female,0,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
28,1.765464,113.277388,2.006595,1.236114,1.009632,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
38,1.55,78.0,2.0,0.0,0.0,Female,1,1,3,1,Sometimes,0,0,Sometimes,Automobile,4
30,1.869098,120.775439,2.740525,1.17177,0.462973,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.64,84.0,3.0,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
28,1.838441,102.523111,1.0,1.814869,0.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
21,1.706082,75.0,1.636326,1.0,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
25,1.703346,102.921218,1.042989,0.05093,0.911568,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.829239,118.332689,2.0,0.826609,1.886855,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.819728,105.428628,2.045069,0.022598,1.612432,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,4
25,1.787195,116.160329,2.0,1.076248,0.662489,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.701387,75.0,1.0,0.0,0.9974,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,2
25,1.642971,104.954291,2.569364,0.162083,0.484165,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.633675,82.0,2.0,0.0,1.588046,Female,1,1,1,1,Sometimes,0,0,Sometimes,Public_Transportation,4
26,1.669039,111.485516,2.444125,0.0,0.26579,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.56,60.0,2.0,0.0,0.0,Female,0,1,3,3,Sometimes,0,0,Sometimes,Automobile,1
25,1.765188,115.089316,3.0,1.52001,0.519905,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.784994,112.740797,2.740848,0.668963,0.0026,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.55,63.0,2.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
25,1.614484,104.966758,2.691584,0.043689,0.92376,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.821514,63.183846,2.0,0.520408,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,0
22,1.76,96.0,3.0,2.0,1.0,Male,1,1,2,3,Sometimes,1,0,None,Public_Transportation,4
23,1.670774,90.575934,1.997195,0.373186,0.202902,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
23,1.712061,75.0,1.333707,0.0,1.547086,Male,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,2
22,1.62,70.0,2.0,0.826609,0.0,Male,0,1,2,1,None,0,0,Sometimes,Public_Transportation,2
24,1.7,65.0,2.0,0.0,1.0,Male,1,1,2,3,Sometimes,0,0,Frequently,Public_Transportation,1
25,1.65782,104.704707,1.131448,0.234303,0.802136,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.766547,128.114161,2.722276,1.866839,0.917563,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.738717,127.161381,1.693362,1.946907,0.946888,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
28,1.75,79.713492,1.0,0.0,2.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,2
33,1.709731,83.952968,3.0,1.505775,0.0,Male,1,1,2,1,Sometimes,0,0,None,Automobile,3
21,1.65,94.094184,2.0,0.0,1.292476,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
26,1.777416,114.479459,2.104337,0.0,0.692608,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
20,1.66,60.0,3.0,0.0,0.0,Female,1,0,2,3,Always,0,0,None,Public_Transportation,1
21,1.8,88.0,3.0,2.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
27,1.75,120.0,2.0,1.73234,0.0,Male,1,1,3,3,Sometimes,1,0,Sometimes,Automobile,5
22,1.7,83.0,3.0,2.0,1.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,3
20,1.807576,152.567671,2.164718,1.996487,0.088236,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.771837,105.696358,2.136398,0.0,1.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,4
21,1.62,65.0,1.0,1.193486,0.0,Female,0,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
24,1.773664,116.669906,2.0,1.21718,0.001337,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.62456,111.93301,2.774014,0.0,0.278962,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.58,80.0,2.0,1.0,1.0,Female,0,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
40,1.748015,109.959714,1.006643,1.156024,0.0,Male,1,1,2,2,Sometimes,0,0,None,Automobile,5
30,1.703317,102.592171,1.0,0.923428,0.325445,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.868923,118.548733,2.530035,1.110215,1.08266,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.644053,111.863186,2.578038,0.0,0.413106,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
33,1.75,75.0,2.0,1.0,0.0,Male,0,0,3,1,Sometimes,0,0,Sometimes,Automobile,2
25,1.751046,118.332966,2.115967,1.562213,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.72,75.0,3.0,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.718534,80.0,2.0,0.740633,2.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
25,1.545196,102.59518,1.023328,0.815509,1.0647,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.55,50.0,1.0,0.0,1.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
23,1.818226,106.421042,3.0,1.999836,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
30,1.75015,120.344402,2.170225,1.04268,0.597626,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
20,1.62,53.0,2.0,2.0,1.0,Male,1,1,2,4,Always,0,0,Sometimes,Public_Transportation,1
24,1.7,84.0,2.0,1.0,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,3
23,1.694439,102.583895,1.0,1.940182,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,5
22,1.69382,90.0,2.791604,0.0,1.34403,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
38,1.534385,78.0,2.874336,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,Frequently,Automobile,4
40,1.569234,62.0,1.438398,0.0,0.466169,Female,0,1,2,1,Sometimes,0,0,Sometimes,Automobile,2
37,1.75015,118.668332,2.104264,0.598655,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
23,1.693628,75.0,2.0,0.0,1.503707,Male,1,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
25,1.678658,104.954834,1.66616,0.162279,0.906247,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.55,62.339003,1.613829,0.684739,0.0,Female,0,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.65,82.532994,2.0,1.0,1.283673,Male,1,1,1,2,Sometimes,0,0,None,Public_Transportation,3
31,1.810427,87.803311,2.641642,2.0,0.808599,Female,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,2
33,1.64187,77.063925,2.680292,0.451009,0.845774,Female,1,1,2,3,Sometimes,0,0,None,Automobile,3
26,1.639524,111.946321,2.825629,0.0,0.15171,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.65,101.067988,1.991251,1.814869,0.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
23,1.65,68.0,2.0,3.0,0.0,Male,1,0,2,3,Always,0,0,None,Public_Transportation,1
31,1.759772,118.382361,2.53369,0.55713,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
23,1.673287,90.0,3.0,0.0,0.12228,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
21,1.647971,68.818893,2.943097,0.997202,0.290898,Female,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,2
30,1.759772,118.183797,2.133876,0.63119,1.59257,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.602025,105.448264,2.613928,0.0,0.553093,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.82559,117.468516,2.482294,1.066241,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
32,1.661277,83.1011,1.0,0.0,0.0,Male,1,1,2,2,Sometimes,0,0,None,Automobile,3
20,1.7,95.0,3.0,1.0,1.0,Male,1,1,2,3,Frequently,0,0,None,Public_Transportation,4
26,1.641849,111.485516,2.444125,0.0,0.199227,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.7,70.0,3.0,3.0,0.0,Male,0,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
26,1.611452,111.946321,2.619517,0.0,0.091711,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.66671,112.555456,2.709654,0.090917,0.437067,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.636592,83.1011,2.987718,0.011477,1.0,Female,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
21,1.633794,65.522744,2.121251,0.0,1.588046,Female,1,1,2,2,None,0,0,Sometimes,Public_Transportation,2
34,1.75,85.0,3.0,3.0,0.0,Male,0,1,2,3,Frequently,0,0,None,Automobile,1
26,1.623812,111.682693,2.691584,0.0,0.244205,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.622999,82.0,2.0,0.0,1.772463,Female,1,1,1,1,Sometimes,0,0,Sometimes,Public_Transportation,4
26,1.75,80.0,2.0,2.0,0.0,Male,1,0,2,3,Sometimes,0,1,Sometimes,Public_Transportation,2
23,1.65,80.0,3.0,3.0,1.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
22,1.65,80.0,2.0,2.7243,1.127675,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
23,1.66,60.0,2.0,1.0,0.0,Female,1,0,2,1,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.7,78.0,2.0,0.0,2.0,Male,1,0,2,3,Frequently,0,1,Frequently,Public_Transportation,2
26,1.621671,107.55963,2.569713,0.0,0.410651,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.835643,121.471077,2.640483,1.280191,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
24,1.7,87.0,3.0,3.0,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.734092,133.618706,1.54249,1.412357,0.890527,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.75,100.5,2.0,3.0,2.0,Male,1,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.62,68.0,2.0,1.0,0.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.755926,118.548733,2.472903,0.704236,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
37,1.766888,118.560509,2.104696,0.884935,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.640606,111.946655,2.654636,0.0,0.200379,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.729099,131.054793,1.678791,1.683957,0.912457,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.7,68.0,2.0,2.0,1.0,Male,1,1,1,3,Sometimes,0,0,Sometimes,Walking,1
26,1.622468,111.874532,2.774014,0.0,0.15171,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.75655,133.662583,2.707201,1.536555,0.413474,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.763582,113.077187,2.006884,1.266866,0.001867,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
30,1.699354,103.189532,1.0,0.115369,0.714701,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
34,1.75,118.0,2.0,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,5
33,1.6811,83.568035,2.0,0.0,1.967259,Male,1,1,2,3,Sometimes,0,0,None,Automobile,3
25,1.787264,114.133149,2.111908,1.144876,0.673009,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.732492,165.057269,2.401315,0.598438,0.462973,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
34,1.717037,83.285753,2.506296,1.0,0.868168,Male,1,1,2,2,Sometimes,0,0,None,Automobile,3
24,1.663017,112.438508,2.318736,0.0,0.278962,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.642098,111.949972,2.843782,0.0,0.171034,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
29,1.773181,112.226032,2.079353,0.0,0.108163,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
22,1.71978,133.952675,2.770732,1.46046,0.925843,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.76569,120.209711,2.838893,1.917383,0.36216,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
43,1.595165,77.354744,2.172649,2.0,0.0,Male,1,1,2,3,Sometimes,0,0,None,Automobile,4
27,1.767077,112.287678,2.154326,0.838739,0.0,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
37,1.750085,118.114184,1.8924,0.992829,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,5
25,1.641132,104.839068,2.320068,0.155579,0.920858,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.641601,104.988925,1.436616,0.162279,0.519905,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.7,75.0,2.0,0.0,2.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
24,1.708071,99.199287,1.0,0.0,1.667745,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.790172,105.042194,1.026143,0.262171,0.526999,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
23,1.6,53.0,2.0,1.0,1.0,Female,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
25,1.622701,102.305767,1.023328,0.029728,0.410651,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.58,60.0,1.0,2.0,0.0,Female,0,1,2,3,Sometimes,0,0,None,Public_Transportation,1
20,1.75,78.0,3.0,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
24,1.825449,118.102897,2.080968,0.0,0.15171,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.755317,88.532032,2.0,1.0,0.0,Male,1,1,3,2,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.792435,105.580491,1.77962,0.00342,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
21,1.627818,68.803694,2.568157,1.649299,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
26,1.643421,111.600553,2.652616,0.0,0.662489,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.71,70.0,1.0,1.0,1.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
23,1.74,105.0,3.0,0.0,2.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
25,1.75,114.0,2.0,2.0,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.75,115.127662,2.115967,1.320065,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.780679,89.673648,3.0,0.856119,1.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.65,78.0,3.0,1.0,0.0,Male,1,0,2,1,Frequently,0,0,None,Public_Transportation,3
21,1.74,75.0,3.0,2.0,0.0,Male,1,1,3,4,Frequently,0,0,Sometimes,Public_Transportation,2
33,1.7,83.0,2.0,1.0,0.0,Male,1,1,3,1,Sometimes,0,0,None,Automobile,3
21,1.65,88.0,3.0,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,3
22,1.7,80.0,2.0,1.0,1.0,Male,1,1,2,3,Frequently,0,0,None,Public_Transportation,3
43,1.595165,77.426465,1.226764,0.893362,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,4
20,1.829907,121.065052,2.0,0.544784,1.014808,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.747962,133.466763,1.833635,1.425712,0.897924,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.799902,95.032177,2.0,0.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
24,1.66,64.0,2.0,0.0,1.0,Female,1,1,3,3,Sometimes,0,0,None,Public_Transportation,1
37,1.556028,77.601483,1.292786,0.0,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,4
25,1.668649,104.790549,1.131185,0.0,0.686491,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.751067,133.76473,1.411365,1.556155,0.890527,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.709585,75.0,1.081597,1.898889,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
25,1.765464,114.133149,1.274815,1.46361,0.00164,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.62414,104.774144,2.569713,0.069802,0.264969,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.65,85.0,3.0,1.0,0.0,Female,1,1,2,1,None,0,0,Sometimes,Public_Transportation,4
21,1.71,75.0,2.0,3.0,0.0,Male,0,1,3,1,Frequently,0,0,Sometimes,Public_Transportation,2
22,1.701413,96.710735,2.858389,1.971667,0.554072,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
25,1.621231,104.593929,1.485736,0.319156,0.70558,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.848294,105.000576,2.300666,0.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
24,1.661415,112.835195,2.625537,0.282063,0.58284,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.6,65.0,2.0,2.0,0.0,Male,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,2
32,1.754956,120.549592,2.530035,0.624045,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
29,1.783609,112.555456,2.0,0.0,1.043435,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.608914,104.704707,1.491169,0.204108,0.67321,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.75,80.0,2.0,0.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Walking,2
26,1.827279,120.996074,2.0,1.097905,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.631225,111.600553,2.60669,0.0,0.232108,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.621233,111.267334,2.609188,0.0,0.25115,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.65,51.0,2.0,1.0,1.0,Female,1,1,2,3,Frequently,0,0,None,Public_Transportation,0
31,1.724839,82.0,1.701835,0.0,0.845774,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
37,1.748015,117.468516,1.721507,1.252472,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,5
23,1.85,122.024954,1.774778,0.813917,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.7,78.0,1.441289,0.979701,1.0,Female,1,1,2,3,Sometimes,0,0,Frequently,Public_Transportation,3
25,1.67,67.0,2.0,0.0,1.0,Male,1,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,1
21,1.62,70.0,1.0,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.625891,70.0,2.78678,1.0,1.0,Male,0,1,2,1,None,0,0,Sometimes,Public_Transportation,2
40,1.7,80.0,2.0,2.0,1.0,Female,0,1,2,3,Frequently,0,0,Frequently,Automobile,3
20,1.689441,55.695253,1.333807,0.129902,0.078207,Female,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,0
21,1.6,66.0,3.0,1.0,0.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
31,1.75,125.117633,1.0,0.0,1.090995,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.7,66.0,2.0,0.0,2.0,Male,0,1,3,3,Sometimes,0,0,None,Walking,1
26,1.650125,111.9307,2.770732,0.0,0.091711,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.82559,120.860386,2.292906,1.034031,0.673408,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
20,1.72,53.0,2.0,2.0,2.0,Male,0,1,2,3,Sometimes,0,0,Frequently,Walking,0
25,1.668649,104.928643,1.692112,0.017804,0.555468,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.656504,111.927001,2.770732,0.0,0.079673,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.673352,69.242354,1.630528,0.0,0.0,Female,1,0,2,1,Sometimes,0,0,None,Public_Transportation,3
22,1.84,66.0,2.0,1.0,2.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.730182,133.618706,1.313834,1.583832,0.742423,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.72,95.0,2.0,0.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
22,1.622241,82.0,2.7305,0.0,0.178301,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
20,1.694265,80.0,2.0,1.0,1.343044,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,3
21,1.580964,65.363941,1.077917,0.523847,0.808599,Female,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
24,1.792998,120.996074,3.0,1.637368,0.235711,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.754217,117.384745,2.101841,1.097905,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
24,1.716677,84.340406,2.429911,1.912981,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
29,1.65782,83.0,2.0,0.813917,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
21,1.62,70.0,3.0,1.0,0.0,Male,0,0,3,1,None,0,0,Sometimes,Public_Transportation,2
20,1.74,85.0,2.0,1.0,0.0,Male,1,0,3,3,Frequently,0,0,Sometimes,Public_Transportation,3
23,1.65,58.0,2.0,1.0,0.0,Female,1,1,3,1,Sometimes,0,0,None,Public_Transportation,1
20,1.906821,121.657979,1.791286,0.742113,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.732862,133.676663,2.825629,1.699056,0.619235,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
37,1.507853,76.202761,2.972426,0.0,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,4
21,1.723328,50.0,1.755497,1.230441,0.0,Female,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,0
21,1.75,78.0,2.0,1.0,0.0,Female,1,1,2,1,Frequently,0,0,Sometimes,Public_Transportation,2
38,1.567915,79.58958,1.774778,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
25,1.634894,104.947703,1.042989,0.069802,0.911335,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.819296,121.658729,2.598632,1.655488,0.967919,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.611462,104.988082,2.617401,0.167086,0.444532,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.65,66.0,3.0,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.708291,135.259033,1.411365,1.912981,0.832515,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.69,65.0,3.0,1.0,0.0,Male,1,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,1
20,1.67,60.0,2.0,0.0,1.0,Male,1,1,2,3,Always,0,0,None,Public_Transportation,1
21,1.65,101.0,1.0,1.0,1.0,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
28,1.57856,65.522744,1.953152,0.98232,1.581703,Female,1,0,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
26,1.622701,103.026858,2.709654,0.0,0.912345,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.719153,80.587953,2.0,0.577063,1.80931,Male,1,1,1,3,Sometimes,0,0,None,Public_Transportation,3
